unit_id,file_name,doi,journal,year,article_title,reviewer_id,round_label,unit_order,word_count,gate_id,severity,issue_label,signal_terms
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__004__9e1e4e07e69eac88,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,4,106,model_assumption_validation_gate,major,uncertainty,uncertainty; fit
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__006__a6c8d439cd444a66,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,6,116,climate_trend_attribution_gate,major,figure/table clarity,warming; temperature; scenario
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__007__3245fcd41449a0a9,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,7,135,climate_trend_attribution_gate,major,figure/table clarity,warming; temperature; extreme; scenario
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__008__4139cee7168035f4,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,8,107,climate_trend_attribution_gate,major,causal overclaim,warming; temperature
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__009__754a6940eec374f0,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,9,70,climate_trend_attribution_gate,major,climate/trend/attribution,temperature; baseline; scenario
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__010__e1f3efa498daaf73,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,10,104,carbon_nitrogen_cycle_gate,major,uncertainty,carbon; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__012__acfe91519a8261b0,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,12,128,carbon_nitrogen_cycle_gate,major,assumption/parameterization,co2; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__013__ba253742f3423d9a,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,13,156,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,co2; ch4; n2o; mineralization
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__014__4b6470ced3a2b67a,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,14,118,climate_trend_attribution_gate,major,novelty/significance,warming
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__015__f4ff3d51f1f3ff26,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,15,105,carbon_nitrogen_cycle_gate,major,figure/table clarity,carbon; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__016__03d7a385b6ad5e7c,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,16,138,carbon_nitrogen_cycle_gate,major,figure/table clarity,carbon; co2; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__018__ce2ba3e976f63487,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,18,100,generalist_clarity_gate,should_fix,definition/scope,define; reader; description; figure
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__019__e9605485aa08a620,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,19,138,carbon_nitrogen_cycle_gate,major,figure/table clarity,co2; n2o
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__020__234d4c991f3b8d7d,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,20,131,carbon_nitrogen_cycle_gate,major,causal overclaim,co2; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__021__00c124c43a20f644,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,21,110,sampling_representativeness_gate,major,causal overclaim,temporal; scale; design
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__022__3e9fa9f4b03208cf,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,22,138,carbon_nitrogen_cycle_gate,major,policy implication,carbon; co2; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__023__8de28f7640576dab,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,23,106,carbon_nitrogen_cycle_gate,major,policy implication,co2; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__024__d8ed64ccc582152f,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,24,123,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,co2; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__025__efcc2e06daa87431,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,25,134,novelty_scope_gate,major,definition/scope,scope; new
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__027__4e52539c8a228cad,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,27,102,generalist_clarity_gate,should_fix,figure/table clarity,clarify; reader; figure; table
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__028__6b7e8e6b12cd74e6,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,28,118,generalist_clarity_gate,should_fix,causal overclaim,figure; table; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__029__ddde8b797ab05095,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,29,103,observational_product_uncertainty_gate,major,figure/table clarity,product
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__030__0b7c4d63d76f2a9b,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,30,112,carbon_nitrogen_cycle_gate,major,figure/table clarity,co2; ch4
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__032__f133414693db25f0,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,32,129,carbon_nitrogen_cycle_gate,major,definition/scope,carbon; decomposition
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__034__632273ec1e6aaf08,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,34,103,generalist_clarity_gate,should_fix,generalist/clarity,unclear; clarify
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__035__59aea4d03f78bf4c,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,35,37,climate_trend_attribution_gate,major,climate/trend/attribution,warming
2026_nature_s41586-026-10607-3_peer_review__reviewer_3__036__c8303ac33e78fb9d,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_3,unknown_round,36,221,climate_trend_attribution_gate,major,uncertainty,climate change; warming
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__001__b06ddab461bd855f,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,1,108,generalist_clarity_gate,should_fix,novelty/significance,explain; figure; methods
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__002__61477beacf217146,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,2,105,carbon_nitrogen_cycle_gate,major,assumption/parameterization,carbon
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__003__6c205c34c0507468,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,3,61,mechanism_claim_gate,major,novelty/significance,feedback
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__004__a423dd328ec7ce6f,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,4,109,generalist_clarity_gate,should_fix,uncertainty,figure; table; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__005__e2c3f6dc99e58d96,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,5,119,biodiversity_ecosystem_function_gate,major,uncertainty,species; stability
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__006__f53c941033743841,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,6,105,generalist_clarity_gate,should_fix,figure/table clarity,clarify; table; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__007__5aa5ecceef04fd03,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,7,42,generalist_clarity_gate,should_fix,figure/table clarity,figure; table; methods; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__008__9e4b9f5767cdab97,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,8,116,biodiversity_ecosystem_function_gate,major,assumption/parameterization,species
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__009__4fb9c3c08bf66bf8,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,9,106,generalist_clarity_gate,should_fix,definition/scope,define; figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__010__03bb646f117cfd62,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,10,104,generalist_clarity_gate,should_fix,figure/table clarity,figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__011__f223c22752c1122c,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,11,100,generalist_clarity_gate,should_fix,figure/table clarity,figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__012__32d1881e019867d9,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,12,50,generalist_clarity_gate,should_fix,figure/table clarity,figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__013__634b35d17b406c1a,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,13,102,climate_trend_attribution_gate,major,figure/table clarity,warming; temperature
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__014__91edd01fabdcabaf,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,14,178,climate_trend_attribution_gate,major,causal overclaim,warming; temperature; scenario
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__015__62eda1658d8ba64f,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,15,102,climate_trend_attribution_gate,major,figure/table clarity,warming; temperature; extreme; scenario
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__016__29f548eab630ff63,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,16,102,climate_trend_attribution_gate,major,causal overclaim,warming; temperature
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__017__e35614660ffc8ec6,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,17,189,carbon_nitrogen_cycle_gate,major,novelty/significance,carbon; co2; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__018__05f791eeb1ad5389,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,18,156,carbon_nitrogen_cycle_gate,major,sampling/representativeness,carbon; methane; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__019__a88a1f47196b6446,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,19,112,carbon_nitrogen_cycle_gate,major,figure/table clarity,co2; methane; n2o; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__020__67d1cdac90f9cc77,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,20,108,carbon_nitrogen_cycle_gate,major,figure/table clarity,ch4; n2o; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__021__ff8c2db55a8efd0e,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,21,114,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,co2; ch4; n2o; flux; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__022__e75315331fd971c6,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,22,104,climate_trend_attribution_gate,major,climate/trend/attribution,warming; temperature
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__026__e948a8b5560c6a42,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,26,103,carbon_nitrogen_cycle_gate,major,sampling/representativeness,carbon; co2
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__027__2a691be37ad20602,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,27,111,generalist_clarity_gate,should_fix,figure/table clarity,clarify; figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__028__b2a06f0e393f427d,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,28,89,biodiversity_ecosystem_function_gate,major,figure/table clarity,species
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__029__e9c84950a26513aa,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,29,62,generalist_clarity_gate,should_fix,causal overclaim,figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_1__003__69fdb1d7abb6badb,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_1,unknown_round,3,46,carbon_nitrogen_cycle_gate,major,sampling/representativeness,co2; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_1__004__c87e964dd3734fe4,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_1,unknown_round,4,82,generalist_clarity_gate,should_fix,assumption/parameterization,explain; figure
2026_nature_s41586-026-10607-3_peer_review__reviewer_1__005__7ccd2555a8ba2a75,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_1,unknown_round,5,44,generalist_clarity_gate,should_fix,figure/table clarity,figure; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_1__006__2d1bb83fd7da91f7,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_1,unknown_round,6,66,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,co2; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__001__9f98aa768ce0ba3b,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,1,117,generalist_clarity_gate,should_fix,policy implication,reader; methods
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__005__edec719214fea992,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,5,101,model_assumption_validation_gate,major,uncertainty,uncertainty; fit
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__006__dd4e37cd62dc5941,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,6,117,carbon_nitrogen_cycle_gate,major,figure/table clarity,co2; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__007__8cc378f2611fad10,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,7,107,climate_trend_attribution_gate,major,climate/trend/attribution,climate change; warming
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__008__3c1b2dfe52d037d1,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,8,106,novelty_scope_gate,major,policy implication,broad; new
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__009__5ec88680918eba5b,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,9,106,climate_trend_attribution_gate,major,policy implication,temperature
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__011__2b7ea7afc562f88b,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,11,105,carbon_nitrogen_cycle_gate,major,novelty/significance,carbon; co2; ch4
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__012__e4740c287461630e,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,12,105,carbon_nitrogen_cycle_gate,major,policy implication,carbon; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__013__3e31a6c2c67a549a,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,13,181,generalist_clarity_gate,should_fix,figure/table clarity,figure; table; supplement
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__014__8418b8cad24663a4,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,14,122,observational_product_uncertainty_gate,major,causal overclaim,product; inventory
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__015__dad38739d514b3cd,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,15,114,carbon_nitrogen_cycle_gate,major,uncertainty,carbon; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__016__b18cf3a145e37fbf,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,16,103,carbon_nitrogen_cycle_gate,major,assumption/parameterization,carbon; co2; ch4; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__017__e87442935906c504,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,17,103,carbon_nitrogen_cycle_gate,major,figure/table clarity,carbon
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__018__0d036ad16f1dab3b,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,18,100,carbon_nitrogen_cycle_gate,major,uncertainty,carbon; emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__021__4946da441fc2aa0b,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,21,118,generalist_clarity_gate,should_fix,uncertainty,figure; table
2026_nature_s41586-026-10607-3_peer_review__reviewer_2__022__27e852915eac3980,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_2,unknown_round,22,52,carbon_nitrogen_cycle_gate,major,assumption/parameterization,emission
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__001__fab6c2b31ce1620d,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,1,37,novelty_scope_gate,major,policy implication,interesting; new
2026_nature_s41586-026-10607-3_peer_review__reviewer_4__001__077b2ad489a7908c,2026_nature_s41586-026-10607-3_peer_review.pdf,10.1038/s41586-026-10607-3,Nature,2026,Temporary carbon dioxide removal to offset short-lived climate forcers,reviewer_4,unknown_round,1,26,reproducibility_data_code_gate,should_fix,assumption/parameterization,equation
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__001__e0887d866bec297e,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,1,146,carbon_nitrogen_cycle_gate,major,causal overclaim,carbon; co2; flux; emission
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__002__27642e14ceb1a1c4,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,2,219,carbon_nitrogen_cycle_gate,major,causal overclaim,carbon; co2; sink; flux; emission
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__003__81ad84af829a3c62,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,3,105,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,carbon; flux
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__004__437c8a7ddf494c80,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,4,112,sampling_representativeness_gate,major,sampling/representativeness,spatial; temporal; scale
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__005__9f0c348e6fa69db6,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,5,109,sampling_representativeness_gate,major,sampling/representativeness,sampling; spatial; scale
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__006__d39d7336d3a76601,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,6,26,carbon_nitrogen_cycle_gate,major,carbon/nitrogen/cycle,carbon
2026_nature_s41586-026-10664-8_peer_review__reviewer_1__007__14feaa1a92d10123,2026_nature_s41586-026-10664-8_peer_review.pdf,10.1038/s41586-026-10664-8,Nature,2026,Rock weathering can counteract river CO2 emissions induced by permafrost thaw,reviewer_1,unknown_round,7,53,carbon_nitrogen_cycle_gate,major,novelty/significance,carbon
