unit_id,source_pdf,journal,doi,title,topic_tags,gate,char_len,abstract_signal,raw_text_stored
031_NatCommun_s41467-024-49115-1_peer_review_file__u0043,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,atmospheric_claim_evidence_calibration,651,explain,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0044,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,detail_audit,2193,lack; explain; would like; sensitivity,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0047,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,model_physics_assumption_sensitivity,298,sensitivity,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0049,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,detail_audit,419,lack,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0052,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,observational_product_reanalysis_validity,353,however,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0054,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,sampling_event_representativeness,320,recommend,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0055,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,sampling_event_representativeness,835,explain,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0057,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,observational_product_reanalysis_validity,247,explain,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0061,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,detail_audit,524,however,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0068,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,atmospheric_claim_evidence_calibration,411,recommend,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0070,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,uncertainty_statistics_skill_metrics,1010,however; validation,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0071,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,ai_weather_climate_model_fidelity,757,need,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0074,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,uncertainty_statistics_skill_metrics,843,should,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0075,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,scale_resolution_boundary_consistency,818,however; need,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0076,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,observational_product_reanalysis_validity,730,concern,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0077,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,ai_weather_climate_model_fidelity,724,why,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0080,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,ai_weather_climate_model_fidelity,631,major; lack,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0081,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,detail_audit,361,need,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0082,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,ai_weather_climate_model_fidelity,991,however; sensitivity,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0083,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,model_physics_assumption_sensitivity,281,sensitivity,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0085,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,detail_audit,309,should,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0087,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,ai_weather_climate_model_fidelity,197,recommend,no
031_NatCommun_s41467-024-49115-1_peer_review_file__u0089,031_NatCommun_s41467-024-49115-1_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-49115-1,Global expansion of tropical cyclone precipitation footprint,tropical cyclone precipitation; metric definition; satellite data,ai_weather_climate_model_fidelity,216,concern; recommend,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0001,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,observational_product_reanalysis_validity,1333,should; need,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0003,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,ai_weather_climate_model_fidelity,571,major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0006,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,331,clarify,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0007,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,detail_audit,101,unclear,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0008,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,trend_internal_variability_signal_detection,565,need; needs,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0011,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,scale_resolution_boundary_consistency,359,must,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0015,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,aerosol_cloud_radiation_microphysics,417,major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0016,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,755,should; why,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0017,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,1131,should; lack,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0018,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,scale_resolution_boundary_consistency,971,however,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0021,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,201,concern; major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0022,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,model_physics_assumption_sensitivity,1022,major; unclear,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0023,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,967,concern,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0025,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,681,however; major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0026,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,414,need; clarify,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0028,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,545,explain,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0029,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,494,need; explain,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0031,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,trend_internal_variability_signal_detection,812,major; need,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0038,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,700,unclear; clarify,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0039,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,chemistry_emissions_budget,270,unclear,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0040,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,212,unclear,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0041,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,model_physics_assumption_sensitivity,592,need; needs,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0048,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,466,must,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0049,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,detail_audit,564,however; need,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0053,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,aerosol_cloud_radiation_microphysics,241,major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0060,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,201,should,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0061,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,276,why,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0062,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,1188,should; lack,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0064,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,scale_resolution_boundary_consistency,315,however,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0067,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,562,concern; major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0069,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,ai_weather_climate_model_fidelity,106,unclear,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0070,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,observational_product_reanalysis_validity,105,major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0073,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,model_physics_assumption_sensitivity,211,concern,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0074,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,217,concern,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0089,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,scale_resolution_boundary_consistency,224,however; major,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0095,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,sampling_event_representativeness,1139,need; clarify,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0097,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,814,explain,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0098,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,uncertainty_statistics_skill_metrics,1010,need; explain,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0099,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,atmospheric_claim_evidence_calibration,944,however; should,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0101,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,trend_internal_variability_signal_detection,878,need; would like,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0106,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,aerosol_cloud_radiation_microphysics,305,sensitivity,no
032_NatCommun_s41467-024-45504-8_peer_review_file__u0107,032_NatCommun_s41467-024-45504-8_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-45504-8,Anthropogenic aerosols mask increases in US rainfall by greenhouse gases,aerosol forcing; precipitation attribution; regional climate signal,aerosol_cloud_radiation_microphysics,305,major; recommend; would like,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0000,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,observational_product_reanalysis_validity,1077,should; need,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0005,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,atmospheric_claim_evidence_calibration,192,recommend,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0007,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,scale_resolution_boundary_consistency,1787,however,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0009,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,observational_product_reanalysis_validity,668,however,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0010,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,sampling_event_representativeness,371,should,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0011,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,sampling_event_representativeness,1258,should,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0013,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,extreme_event_attribution_counterfactual,331,would like,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0020,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,detail_audit,160,why,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0025,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,sampling_event_representativeness,885,however,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0026,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,sampling_event_representativeness,701,recommend,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0027,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,ai_weather_climate_model_fidelity,1127,however,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0034,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,observational_product_reanalysis_validity,163,however,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0035,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,sampling_event_representativeness,413,however; recommend,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0038,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,detail_audit,1759,however,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0040,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,sampling_event_representativeness,682,should,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0041,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,detail_audit,1516,should,no
033_NatCommun_s41467-024-46349-x_peer_review_file__u0045,033_NatCommun_s41467-024-46349-x_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-46349-x,Pitfalls in diagnosing temperature extremes,temperature extremes; diagnostic metrics; extreme event definition,extreme_event_attribution_counterfactual,499,would like,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0000,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,1077,should; need,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0002,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,2052,however; should; lack,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0004,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,279,should,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0006,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,673,should,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0009,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,trend_internal_variability_signal_detection,246,sensitivity,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0010,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,300,major,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0013,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,trend_internal_variability_signal_detection,194,however; limitation,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0015,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,observational_product_reanalysis_validity,398,recommend,no
034_NatCommun_s41467-024-52255-z_peer_review_file__u0016,034_NatCommun_s41467-024-52255-z_peer_review_file.pdf,Nature Communications,10.1038/s41467-024-52255-z,Surface albedo regulates aerosol direct climate effect,aerosol direct climate effect; surface albedo; radiative forcing,aerosol_cloud_radiation_microphysics,390,however; lack,no
